$155849,59.195,8.80695,985.0,5,0.786112130562,2.94510146944,6.76178823781,139,145.608027112,18.15,60,20.25,10.125,172.483657297
$155850,59.196,8.80596,990.0,5,-0.884663277919,-1.22391373357,8.29983645173,133,144.159203035,18.14,49,20.24,10.12,-489.986762131
$155851,59.197,8.80497,995.0,5,-0.261918371414,-4.25219886222,5.54974221471,141,142.724794998,18.13,55,20.23,10.115,-284.161868645
$155852,59.198,8.80398,1000.0,5,-4.9252135066,0.839627978653,4.81373106927,134,141.30465956,18.12,36,20.22,10.11,80.9129809787
$155853,59.199,8.80299,1005.0,5,1.00994164429,3.82366343256,5.85520744282,127,139.898654705,18.11,34,20.21,10.105,-80.5175299124
$155854,59.2,8.802,1010.0,5,2.38080484671,2.98096636478,5.99497808839,135,138.506639833,18.1,26,20.2,10.1,-53.3369559957
$155855,59.201,8.80101,1015.0,5,-1.14942102484,-3.04128486198,6.55875680638,131,137.128475739,18.09,39,20.19,10.095,-343.203939472
$155856,59.202,8.80002,1020.0,5,-0.783003817595,3.30865349941,6.40995838885,130,135.764024608,18.08,31,20.18,10.09,765.059240091
$155857,59.203,8.79903,1025.0,5,-2.49747631877,-0.449229793838,7.27244303108,122,134.413149992,18.07,44,20.17,10.085,-918.570901358
$155858,59.204,8.79804,1030.0,5,0.0774526971019,-0.413648970986,9.38916227416,129,133.075716804,18.06,41,20.16,10.08,849.442339233
$155859,59.205,8.79705,1035.0,5,-1.7366034274,0.833327119262,7.88380542215,138,131.751591298,18.05,41,20.15,10.075,880.645104357
$155900,59.206,8.79606,1040.0,5,-3.33631240619,3.51363032513,4.96473648463,142,130.44064106,18.04,36,20.14,10.07,555.620965218
$155901,59.207,8.79507,1045.0,5,-2.16407537136,-2.96580793045,6.13859170164,136,129.142734996,18.03,23,20.13,10.065,-712.559826329
$155902,59.208,8.79408,1050.0,5,3.20496677143,4.9819355827,3.8861925963,141,127.857743313,18.02,27,20.12,10.06,-941.882752799
$155903,59.209,8.79309,1055.0,5,4.77388893316,-4.78189804359,3.05303585584,132,126.58553751,18.01,29,20.11,10.055,254.059753084
$155904,59.21,8.7921,1060.0,5,4.01066079479,3.23382335317,4.65800878394,137,125.325990367,18.0,19,20.1,10.05,-3.06443466576
$155905,59.211,8.79111,1065.0,5,0.206802330745,-1.87703850112,7.92160365953,127,124.078975927,17.99,9,20.09,10.045,-450.529974568
$155906,59.212,8.79012,1070.0,5,4.55803969201,-0.0581479796085,5.25158941939,136,122.844369489,17.98,24,20.08,10.04,-402.274842775

----NEW SESSION----
$155926,59.232,8.77032,1170.0,5,-3.72374860579,0.95509830372,5.96571639328,166,100.576463143,17.78,73,19.88,9.94,283.640995939
$155927,59.233,8.76933,1175.0,5,2.2256059773,-4.90825477237,4.42072482827,165,99.5757106136,17.77,78,19.87,9.935,298.213154839
$155928,59.234,8.76834,1180.0,5,3.56204117364,-1.1253082652,6.07443364208,162,98.5849157385,17.76,67,19.86,9.93,-437.134516255
$155929,59.235,8.76735,1185.0,5,-2.5498716618,-3.85596131467,5.18719964178,171,97.603979437,17.75,82,19.85,9.925,232.690824296
$155930,59.236,8.76636,1190.0,5,4.5973360344,-3.48087022477,4.04354908675,176,96.6328036149,17.74,84,19.84,9.92,393.11001471
$155931,59.237,8.76537,1195.0,5,-2.31487775585,-2.28327597368,6.55853752959,182,95.6712911537,17.73,64,19.83,9.915,-902.702027124
$155932,59.238,8.76438,1200.0,5,3.98567320915,-0.482530306556,5.79522398796,174,94.7193459012,17.72,55,19.82,9.91,-629.097594365
$155933,59.239,8.76339,1205.0,5,-0.288151884027,2.03116376313,7.75849866173,174,93.7768726624,17.71,55,19.81,9.905,-314.76710533
$155934,59.24,8.7624,1210.0,5,4.83450892057,-2.88418327974,4.18052491841,183,92.8437771889,17.7,43,19.8,9.9,-592.431626702
$155935,59.241,8.76141,1215.0,5,-0.311894640309,2.14551758154,7.64193082228,175,91.9199661705,17.69,27,19.79,9.895,311.011629473
$155936,59.242,8.76042,1220.0,5,4.40983135296,-2.5733353922,4.704251514,183,91.0053472253,17.68,25,19.78,9.89,900.149578363
$155937,59.243,8.75943,1225.0,5,-2.90478728253,-2.80872594578,5.76936507523,179,90.0998288907,17.67,37,19.77,9.885,307.681029787
$155938,59.244,8.75844,1230.0,5,1.42238263725,-3.07743493095,6.41975249857,186,89.2033206141,17.66,21,19.76,9.88,969.215489232
$155939,59.245,8.75745,1235.0,5,-1.6691958984,2.9715492468,6.40172772898,179,88.3157327439,17.65,9,19.75,9.875,-347.607469864
$155940,59.246,8.75646,1240.0,5,-2.09042644916,3.60868569238,5.63956894725,180,87.4369765205,17.64,1,19.74,9.87,-912.924990825
$155941,59.247,8.75547,1245.0,5,4.84940144731,-0.268683978176,4.95316095827,176,86.5669640676,17.63,1,19.73,9.865,-714.68574177
$155942,59.248,8.75448,1250.0,5,-2.80132740094,-0.443819938867,6.97373285014,183,85.7056083833,17.62,1,19.72,9.86,-211.959118524
$155943,59.249,8.75349,1255.0,5,-3.09522752624,-0.341372238817,6.69600442444,188,84.8528233313,17.61,1,19.71,9.855,867.886560182
$155944,59.25,8.7525,1260.0,5,2.83369492126,4.11687883729,4.8121486349,183,84.0085236323,17.6,3,19.7,9.85,195.431313008

----NEW SESSION----
?????????b?r????336528??b?r?????????)??b??r??????????b??r??b?b??r??b?r??bj??r??????????R$155947,59.253,8.74953,1275.0,5,-3.02203378844,4.64741656452,4.26642994608,186,81.525696539,17.57,1,19.67,9.835,-7.03182844758
$155948,59.254,8.74854,1280.0,5,-3.01625429924,-1.68252480036,6.35620792439,180,80.7145023047,17.56,1,19.66,9.83,-279.008649019
$155949,59.255,8.74755,1285.0,5,1.94036190103,-0.895151148563,7.67310976282,171,79.9113795879,17.55,1,19.65,9.825,353.695483847
$155950,59.256,8.74656,1290.0,5,0.562099173262,-0.727604665732,8.89056319947,173,79.1162480757,17.54,1,19.64,9.82,74.7833791117
$155951,59.257,8.74557,1295.0,5,1.9894639144,0.13473228712,7.81597907335,179,78.3290282542,17.53,8,19.63,9.815,-620.878357712
$155952,59.258,8.74458,1300.0,5,-3.24813937063,-0.526339539137,6.51949203291,179,77.5496414008,17.52,8,19.62,9.81,508.001527316
$155953,59.259,8.74359,1305.0,5,-3.90937116488,4.56902056324,3.79675363783,184,76.7780095761,17.51,25,19.61,9.805,735.205243079
$155954,59.26,8.7426,1310.0,5,-2.27361558375,4.61169592975,4.66830113959,189,76.0140556165,17.5,35,19.6,9.8,-680.19933472
$155955,59.261,8.74161,1315.0,5,3.63507826413,-0.157317752615,6.1715191547,180,75.2577031257,17.49,23,19.59,9.795,-646.000394486
$155956,59.262,8.74062,1320.0,5,4.59518789558,1.22957391552,5.0531519039,176,74.5088764679,17.48,32,19.58,9.79,908.679073523
$155957,59.263,8.73963,1325.0,5,1.66979631266,0.276456654468,8.1174728931,166,73.7675007599,17.47,37,19.57,9.785,-911.473654304
$155958,59.264,8.73864,1330.0,5,-4.51529591198,-0.891422847764,5.20755153573,161,73.0335018634,17.46,38,19.56,9.78,-943.983243854
$155959,59.265,8.73765,1335.0,5,-1.86368354302,4.00698004915,5.39081393661,163,72.306806378,17.45,19,19.55,9.775,261.719139229
$160000,59.266,8.73666,1340.0,5,3.52915591465,4.76962294429,3.87668351589,163,71.5873416335,17.44,31,19.54,9.77,793.168810089
$160001,59.267,8.73567,1345.0,5,1.08300971711,-2.7534862916,6.85118320854,153,70.8750356828,17.43,50,19.53,9.765,-951.500833864
$160002,59.268,8.73468,1350.0,5,-1.39819195796,-3.92315087198,5.64514063676,153,70.1698172947,17.42,66,19.52,9.76,359.357068834
$160003,59.269,8.73369,1355.0,5,3.67733235941,0.189345835912,6.12779615894,152,69.4716159468,17.41,74,19.51,9.755,562.424695523
$160004,59.27,8.7327,1360.0,5,-0.523836856181,3.30143283172,6.46726701721,155,68.7803618184,17.4,75,19.5,9.75,425.763322897
$160005,59.271,8.73171,1365.0,5,4.78264173158,-1.31829112372,4.84899673256,156,68.0959857836,17.39,63,19.49,9.745,-472.208630689
$160006,59.272,8.73072,1370.0,5,3.3853195184,3.28006955708,5.09627063347,149,67.418419404,17.38,43,19.48,9.74,-309.222404916
$160007,59.273,8.72973,1375.0,5,1.14783920753,1.58344668241,7.85428063302,151,66.7475949226,17.37,35,19.47,9.735,668.904941086
$160008,59.274,8.72874,1380.0,5,-1.19724279199,1.74344951576,7.69505165146,157,66.0834452562,17.36,45,19.46,9.73,152.652953487
$160009,59.275,8.72775,1385.0,5,-1.7134319716,2.51913009854,6.7633845706,165,65.4259039895,17.35,63,19.45,9.725,433.620628582
$160010,59.276,8.72676,1390.0,5,0.79617186478,3.13341631434,6.57701570724,171,64.7749053677,17.34,43,19.44,9.72,-202.158313803
$160011,59.277,8.72577,1395.0,5,4.93844771166,2.94002258773,4.06265290615,161,64.1303842904,17.33,58,19.43,9.715,-911.753797107
$160012,59.278,8.72478,1400.0,5,-1.39729869614,1.59009851483,7.69319652941,158,63.492276305,17.32,77,19.42,9.71,-297.695979066
$160013,59.279,8.72379,1405.0,5,-3.74850270153,3.35143767994,4.78173916489,166,62.8605176001,17.31,83,19.41,9.705,857.114527876
$160014,59.28,8.7228,1410.0,5,-1.37214727962,4.11325597454,5.47391157043,170,62.2350449994,17.3,75,19.4,9.7,-85.7442718752
$160015,59.281,8.72181,1415.0,5,-2.63250165173,-2.15339786247,6.40894320829,172,61.615795955,17.29,75,19.39,9.695,736.23037876
$160016,59.282,8.72082,1420.0,5,4.92323790612,2.30816437465,4.37254707969,164,61.0027085416,17.28,57,19.38,9.69,-1.50714404279
$160017,59.283,8.71983,1425.0,5,-3.110233333,1.20482676818,6.47456015989,165,60.3957214498,17.27,76,19.37,9.685,758.733966744
$160018,59.284,8.71884,1430.0,5,-4.07413897577,4.46356807913,3.76665255086,171,59.7947739806,17.26,93,19.36,9.68,-585.678852255
$160019,59.285,8.71785,1435.0,5,3.24730198679,0.501141881385,6.52425603878,180,59.1998060385,17.25,99,19.35,9.675,-158.592706465
$160020,59.286,8.71686,1440.0,5,-3.22342676182,-1.86878575925,6.08403162885,185,58.6107581264,17.24,99,19.34,9.67,-194.834112372
$160021,59.287,8.71587,1445.0,5,-3.50990446573,-1.26584311384,6.07880874955,190,58.027571339,17.23,84,19.33,9.665,-443.727440347
$160022,59.288,8.71488,1450.0,5,-3.77249635598,-1.95500254992,5.56102792124,188,57.450187357,17.22,99,19.32,9.66,575.637313307
$160023,59.289,8.71389,1455.0,5,2.65752059739,0.632295980819,7.0782946841,183,56.8785484417,17.21,84,19.31,9.655,-489.527685751
$160024,59.29,8.7129,1460.0,5,3.77171742303,3.41515899398,4.72186052929,186,56.3125974286,17.2,94,19.3,9.65,-396.133998216
$160025,59.291,8.71191,1465.0,5,-2.69347651216,-3.44808725823,5.4346004226,191,55.7522777222,17.19,84,19.29,9.645,-758.933213097
$160026,59.292,8.71092,1470.0,5,-2.07809846086,-3.76683356226,5.50796230854,181,55.19753329,17.18,66,19.28,9.64,526.614648913
$160027,59.293,8.70993,1475.0,5,-3.54567967423,4.6986574727,3.92364064994,171,54.6483086571,17.17,47,19.27,9.635,260.661948201
$160028,59.294,8.70894,1480.0,5,-0.5791950854,-4.47753274572,5.29516152715,177,54.1045489006,17.16,65,19.26,9.63,852.39821448
$160029,59.295,8.70795,1485.0,5,4.83810362941,0.646018640261,4.92895638081,185,53.5661996441,17.15,65,19.25,9.625,-749.08403872
$160030,59.296,8.70696,1490.0,5,4.48562059977,-0.32937623878,5.31230271453,184,53.0332070522,17.14,69,19.24,9.62,404.986588318
$160031,59.297,8.70597,1495.0,5,3.7865975168,3.5986281354,4.58616566006,190,52.5055178253,17.13,54,19.23,9.615,-431.612926015
$160032,59.298,8.70498,1500.0,5,0.0979470084584,-4.47684427051,5.33208438681,188,51.9830791938,17.12,38,19.22,9.61,-407.251301222
$160033,59.299,8.70399,1505.0,5,0.0512025243491,-1.75443794358,8.05481505352,182,51.4658389136,17.11,47,19.21,9.605,69.213998923
$160034,59.3,8.703,1510.0,5,3.7205031371,-2.77752223812,5.1670727578,182,50.9537452602,17.1,61,19.2,9.6,387.610621516
$160035,59.301,8.70201,1515.0,5,-3.44004878346,0.70834503
----NEW SESSION----
$160528,59.593,8.41293,2975.0,5,-4.81604785575,3.45664772243,3.8818695674,110,2.7207790793,14.17,61,16.27,8.135,936.151355831
$160529,59.594,8.41194,2980.0,5,-2.81669839756,-1.43156971975,6.65038266156,110,2.69370687513,14.16,56,16.26,8.13,349.787554922
$160530,59.595,8.41095,2985.0,5,4.22305002829,4.87869985802,3.35741417368,116,2.66690404389,14.15,46,16.25,8.125,219.534174002
$160531,59.596,8.40996,2990.0,5,-1.13939329901,0.954105518296,8.32388613159,124,2.64036790528,14.14,30,16.24,8.12,108.842434047
$160532,59.597,8.40897,2995.0,5,-1.63104296291,-1.01790731828,7.88738811627,132,2.61409580566,14.13,21,16.23,8.115,825.130392062
$160533,59.598,8.40798,3000.0,5,2.77540153735,2.60703321412,6.00218226893,136,2.58808511779,14.12,35,16.22,8.11,752.153210808
$160534,59.599,8.40699,3005.0,5,-2.63980441943,-1.09869615396,6.95068179253,132,2.5623332406,14.11,27,16.21,8.105,401.585337891
$160535,59.6,8.406,3010.0,5,-4.30567785781,-4.46561848078,3.60672584588,129,2.53683759887,14.1,20,16.2,8.1,870.473824936
$160536,59.601,8.40501,3015.0,5,3.06610756293,-4.22425639041,4.59029142199,127,2.51159564301,14.09,27,16.19,8.095,610.38298121
$160537,59.602,8.40402,3020.0,5,3.00132244963,-0.110564001762,6.8066417388,135,2.4866048488,14.08,22,16.18,8.09,-236.262418083
$160538,59.603,8.40303,3025.0,5,3.8200150557,2.4721299392,5.25984160033,136,2.46186271716,14.07,26,16.17,8.085,-891.504908897
$160539,59.604,8.40204,3030.0,5,2.82922627178,2.87341726275,5.77750101515,138,2.43736677384,14.06,45,16.16,8.08,146.16308229
$160540,59.605,8.40105,3035.0,5,4.3510984139,-2.35385438623,4.86301224188,135,2.41311456922,14.05,60,16.15,8.075,-89.7230855343
$160541,59.606,8.40006,3040.0,5,-3.77769023261,-2.28103446884,5.39705747356,135,2.38910367808,14.04,50,16.14,8.07,-506.386324718
$160542,59.607,8.39907,3045.0,5,2.49738815787,0.232857032684,7.30177951353,125,2.36533169929,14.03,68,16.13,8.065,-889.375033052
$160543,59.608,8.39808,3050.0,5,-4.72889430545,-0.355574733001,5.06775635981,115,2.34179625564,14.02,54,16.12,8.06,-597.80446518
$160544,59.609,8.39709,3055.0,5,1.78518065645,3.75313507956,5.65393300083,113,2.31849499357,14.01,37,16.11,8.055,-502.355192961
$160545,59.61,8.3961,3060.0,5,0.389467948577,-4.83855166251,4.95579898709,110,2.29542558294,14.0,41,16.1,8.05,989.355145541
$160546,59.611,8.39511,3065.0,5,-1.87959462317,-2.54832869661,6.64347902369,108,2.27258571677,13.99,29,16.09,8.045,462.843556251
$160547,59.612,8.39412,3070.0,5,2.97814929465,2.56323313658,5.8806823323,98,2.24997311107,13.98,35,16.08,8.04,558.82140892
$160548,59.613,8.39313,3075.0,5,-2.69184929478,2.10142581993,6.39502663224,99,2.22758550455,13.97,52,16.07,8.035,-84.6025228177
$160549,59.614,8.39214,3080.0,5,1.0320745343,-1.76808824803,7.76273013573,108,2.20542065844,13.96,41,16.06,8.03,44.0920327324
$160550,59.615,8.39115,3085.0,5,-0.628116962864,-4.965947063,4.80448692424,112,2.18347635624,13.95,52,16.05,8.025,482.023281839
$160551,59.616,8.39016,3090.0,5,-4.6151828346,4.45622624291,3.39456042622,116,2.16175040349,13.94,44,16.04,8.02,570.014121975
$160552,59.617,8.38917,3095.0,5,1.56334963135,4.1644168986,5.36180596476,116,2.14024062758,13.93,39,16.03,8.015,29.8759737282
$160553,59.618,8.38818,3100.0,5,-1.94739482926,-4.57555315999,4.83727103685,123,2.11894487752,13.92,52,16.02,8.01,775.563019612
$160554,59.619,8.38719,3105.0,5,-3.00208619411,2.13082824916,6.12856678123,126,2.09786102371,13.91,56,16.01,8.005,663.401559011
$160555,59.62,8.3862,3110.0,5,2.78319299541,-3.31090531655,5.48469570263,121,2.07698695776,13.9,68,16.0,8.0,-682.836256234
$160556,59.621,8.38521,3115.0,5,1.18702210606,-0.338665437117,8.57561118015,130,2.05632059223,13.89,63,15.99,7.995,-274.91459766
$160557,59.622,8.38422,3120.0,5,3.83106031506,-1.52481340759,5.68664225835,127,2.03585986047,13.88,69,15.98,7.99,-360.763923908
$160558,59.623,8.38323,3125.0,5,3.77641403608,-4.96147608364,3.57481372367,127,2.01560271639,13.87,78,15.97,7.985,-560.377885703
$160559,59.624,8.38224,3130.0,5,4.62604741823,4.30014883538,3.49402068384,117,1.99554713427,13.86,85,15.96,7.98,852.545986069
$160600,59.625,8.38125,3135.0,5,2.83747460872,-0.293155332115,6.95742183212,112,1.97569110852,13.85,81,15.95,7.975,141.435429804
$160601,59.626,8.38026,3140.0,5,-4.3065719058,-4.22889403887,3.77426422283,107,1.95603265353,13.84,85,15.94,7.97,79.8089209708
$160602,59.627,8.37927,3145.0,5,0.243435555604,0.476479098003,9.27493626495,104,1.93656980344,13.83,100,15.93,7.965,337.762650236
$160603,59.628,8.37828,3150.0,5,2.22471663954,3.16875392226,5.93826065624,106,1.91730061194,13.82,87,15.92,7.96,770.827482672
$160604,59.629,8.37729,3155.0,5,-3.11114883989,4.22900668453,4.55988146403,98,1.8982231521,13.81,70,15.91,7.955,738.298349568
$160605,59.63,8.3763,3160.0,5,-0.930432964098,2.94486228801,6.72164778628,89,1.87933551615,13.8,50,15.9,7.95,-482.501368827
$160606,59.631,8.37531,3165.0,5,-4.66787071779,3.15366396948,4.17665166438,96,1.86063581532,13.79,68,15.89,7.945,475.053499887
$160607,59.632,8.37432,3170.0,5,-2.88965451146,-4.367042468,4.57347795642,104,1.84212217963,13.78,69,15.88,7.94,-668.161568946
$160608,59.633,8.37333,3175.0,5,-1.60619606855,-4.61694914969,4.92163777309,98,1.82379275769,13.77,52,15.87,7.935,444.269963959
$160609,59.634,8.37234,3180.0,5,-2.22347438933,0.508594074259,7.52909967504,89,1.80564571654,13.76,56,15.86,7.93,-41.0469087657
$160610,59.635,8.37135,3185.0,5,-1.66656685075,2.6800003422,6.65407748793,89,1.78767924147,13.75,38,15.85,7.925,372.555270444
$160611,59.636,8.37036,3190.0,5,-3.87582117586,-1.55772625742,5.6328597246,90,1.76989153582,13.74,41,15.84,7.92,805.04081017
$160612,59.637,8.36937,3195.0,5,-2.16899893314,-3.00613706555,6.10305834564,89,1.75228082079,13.73,24,15.83,7.915,955.290881962
$160613,59.638,8.36838,3200.0,5,-4.82831590011,2.24825500285,4.48390527788,81,1.7348453353,13.72,37,15.82,7.91,-862.898105786
$160614,59.639,8.36739,3205.0,5,2.51319342228,-0.764927529526,7.18297596067,71,1.7175833358,13.71,56,15.81,7.905,-190.356193728
$160615,59.64,8.3664,3210.0,5,1.48888323505,-4.76752442062,4.81539667353,63,1.70049309606,13.7,62,15.8,7.9,558.618279207
$160616,59.641,8.36541,3215.0,5,-0.404822317748,-2.81618957466,6.96486295069,57,1.68357290704,13.69,68,15.79,7.895,174.497505952
$160617,59.642,8.36442,3220.0,5,-2.39531021321,3.75960413831,5.35218278815,66,1.66682107672,13.68,77,15.78,7.89,229.711267182
$160618,59.643,8.36343,3225.0,5,2.6213861105,-2.73337715692,6.02278257525,62,1.6502359299,13.67,82,15.77,7.885,69.0505483055
$160619,59.644,8.36244,3230.0,5,-2.08885726876,-3.57871473294,5.66626692112,52,1.63381580804,13.66,94,15.76,7.88,-336.542873778
$160620,59.645,8.36145,3235.0,5,-3.05295061206,-0.579251253079,6.70258315415,59,1.61755906913,13.65,79,15.75,7.875,819.593899885
$160621,59.646,8.36046,3240.0,5,1.26803931256,0.467512437412,8.4585224466,57,1.60146408747,13.64,79,15.74,7.87,672.37882019
$160622,59.647,8.35947,3245.0,5,-4.68482814648,4.08714352811,3.59289802389,58,1.58552925356,13.63,73,15.73,7.865,-486.888120829
$160623,59.648,8.35848,3250.0,5,-3.53740349002,-4.04908774481,4.43335280901,49,1.56975297389,13.62,84,15.72,7.86,-321.216961557
$160624,59.649,8.35749,3255.0,5,-0.723656282674,-2.43912911349,7.2657851412,55,1.55413367083,13.61,89,15.71,7.855,-195.907900806
$160625,59.65,8.3565,3260.0,5,-4.61724964982,1.33178113217,5.00452028277,49,1.53866978242,13.6,72,15.7,7.85,-230.045336621
$160626,59.651,8.35551,3265.0,5,-1.14086231951,-0.578302781738,8.53093747633,54,1.52335976228,13.59,60,15.69,7.845,578.965844887
$160627,59.652,8.35452,3270.0,5,4.80982937761,-4.47322335435,3.24157661081,59,1.50820207939,13.58,64,15.68,7.84,-323.809797149
$160628,59.653,8.35353,3275.0,5,-3.04592766743,-0.261072257156,6.75290430659,60,1.49319521796,13.57,70,15.67,7.835,-548.440977526
$160629,59.654,8.35254,3280.0,5,3.45391385125,-2.38242499473,5.61411275802,56,1.4783376773,13.56,65,15.66,7.83,80.7865768364
$160630,59.655,8.35155,3285.0,5,-4.9233437451,-1.12339877955,4.76011500623,50,1.46362797163,13.55,79,15.65,7.825,-910.907148198
$160631,59.656,8.35056,3290.0,5,0.698857264676,-2.3709670665,7.33818157891,47,1.44906462999,13.54,97,15.64,7.82,65.5053894931
$160632,59.657,8.34957,3295.0,5,2.71723393199,0.650636108512,7.01595497766,47,1.43464619601,13.53,99,15.63,7.815,639.450084099
$160633,59.658,8.34858,3300.0,5,3.0360268933,2.97001404582,5.56283121018,40,1.42037122785,13.52,99,15.62,7.81,-903.315493682
$160634,59.659,8.34759,3305.0,5,0.651015289643,-2.56625847416,7.1624533123,39,1.40623829799,13.51,99,15.61,7.805,-615.38041913
$160635,59.66,8.3466,3310.0,5,-4.10743730247,2.26720792841,5.11838268991,44,1.39224599314,13.5,90,15.6,7.8,-374.846806244
$160636,59.661,8.34561,3315.0,5,2.30901315741,-4.54125614511,4.7154392597,50,1.37839291405,13.49,99,15.59,7.795,205.814156799
$160637,59.662,8.34462,3320.0,5,-4.41558064278,-4.05828873871,3.81274563658,49,1.36467767539,13.48,84,15.58,7.79,197.231388066
$160638,59.663,8.34363,3325.0,5,3.75104483468,4.64156437545,3.84221505052,50,1.35109890564,13.47,80,15.57,7.785,-96.39206158
$160639,59.664,8.34264,3330.0,5,4.56108596842,-1.66626551156,4.95408134681,50,1.33765524691,13.46,81,15.56,7.78,589.782630403
$160640,59.665,8.34165,3335.0,5,1.64791505855,3.08550545692,6.31200515082,52,1.32434535482,13.45,82,15.55,7.775,377.596261495
$160641,59.666,8.34066,3340.0,5,-3.02376421112,3.67228410322,5.05302401317,59,1.31116789836,13.44,99,15.54,7.77,736.23317436
$160642,59.667,8.33967,3345.0,5,-0.32824207628,2.47340447899,7.31491030675,60,1.29812155979,13.43,82,15.53,7.765,-970.874629645

----NEW SESSION----
$161304,59.001,8.99901,15.0,5,-2.98746696586,3.40691321162,5.27877317897,180,1013.25,20.09,51.0,22.19,11.095,228.722350937
$161305,59.002,8.99802,20.0,5,0.890390362422,-4.97327697513,4.75764620509,186,1003.16799405,20.08,57.0,22.18,11.09,661.509128474
$161306,59.003,8.99703,25.0,5,3.91477597147,-4.78957075255,3.6240919098,195,993.186305728,20.07,39.0,22.17,11.085,-226.502670189
$161307,59.004,8.99604,30.0,5,2.56861651703,1.14416311204,6.99807894163,188,983.303936868,20.06,37.0,22.16,11.08,-517.139034804
$161308,59.005,8.99505,35.0,5,-3.44933487005,-3.20553401021,5.10114033588,197,973.519899221,20.05,54.0,22.15,11.075,63.7808974569
$161309,59.006,8.99406,40.0,5,0.219007379988,0.962792438018,8.82261278558,198,963.833214375,20.04,48.0,22.14,11.07,795.153513784
$161310,59.007,8.99307,45.0,5,2.17715859456,-1.92001906685,6.90715781295,200,954.242913654,20.03,34.0,22.13,11.065,69.9074862612
$161311,59.008,8.99208,50.0,5,0.695641877036,4.95487556794,4.80653025243,199,944.74803802,20.02,26.0,22.12,11.06,-791.160315152
$161312,59.009,8.99109,55.0,5,-1.6190337159,2.74056469365,6.62692522657,207,935.347637976,20.01,24.0,22.11,11.055,857.544343761
$161313,59.01,8.9901,60.0,5,-2.2637026211,1.10539281441,7.29082497016,197,926.040773476,20.0,28.0,22.1,11.05,494.388414921
$161314,59.011,8.98911,65.0,5,-2.22318544049,3.95103365022,5.2764340296,190,916.826513825,19.99,46.0,22.09,11.045,219.524077497
$161315,59.012,8.98812,70.0,5,-1.83398921529,2.95531566515,6.33186729373,198,907.703937589,19.98,43.0,22.08,11.04,-326.50460645
$161316,59.013,8.98713,75.0,5,1.01778681484,0.911997651719,8.44338750291,201,898.672132504,19.97,49.0,22.07,11.035,-208.950369174
$161317,59.014,8.98614,80.0,5,1.81225460677,-2.59938450048,6.64123580223,198,889.73019538,19.96,49.0,22.06,11.03,181.024107035
$161318,59.015,8.98515,85.0,5,3.07423789574,-2.07206828092,6.10265518189,206,880.877232018,19.95,44.0,22.05,11.025,782.523659448
$161319,59.016,8.98416,90.0,5,2.53717942719,1.63015455505,6.79426073423,200,872.112357113,19.94,30.0,22.04,11.02,-792.917559532
$161320,59.017,8.98317,95.0,5,4.80969265825,-3.33108772641,3.95941978024,208,863.43469417,19.93,40.0,22.03,11.015,-986.11864539
$161321,59.018,8.98218,100.0,5,2.09824054952,0.52724410269,7.64653062248,204,854.843375416,19.92,29.0,22.02,11.01,777.491981393
